datetime,open,high,low,close,volume,symbol
2023-01-05,85.33,85.42,83.07,83.12,67930800,AMZN
2023-01-06,83.03,86.4,81.43,86.08,83303400,AMZN
2023-01-09,87.46,89.48,87.08,87.36,65266100,AMZN
2023-01-10,87.57,90.19,87.29,89.87,67756600,AMZN
2023-01-11,90.93,95.26,90.93,95.09,103126200,AMZN
2023-01-12,96.93,97.19,93.5,95.27,85254800,AMZN
2023-01-13,94.18,98.37,94.12,98.12,85549400,AMZN
2023-01-17,98.68,98.89,95.73,96.05,72755000,AMZN
2023-01-18,97.25,99.32,95.38,95.46,79570400,AMZN
2023-01-19,94.74,95.44,92.86,93.68,69002700,AMZN
2023-01-20,93.86,97.35,93.2,97.25,67481500,AMZN
2023-01-23,97.56,97.78,95.86,97.52,76501100,AMZN
2023-01-24,96.93,98.09,96.0,96.32,66929500,AMZN
2023-01-25,92.56,97.24,91.52,97.18,94261600,AMZN
2023-01-26,98.24,99.49,96.92,99.22,68523600,AMZN
2023-01-27,99.53,103.49,99.53,102.24,87775600,AMZN
2023-01-30,101.09,101.74,99.01,100.55,70691900,AMZN
2023-01-31,101.16,103.35,101.14,103.13,66527300,AMZN
2023-02-01,102.53,106.24,101.24,105.15,80450100,AMZN
2023-02-02,110.25,114.0,108.88,112.91,158154200,AMZN
2023-02-03,105.26,108.78,102.52,103.39,144374800,AMZN
2023-02-06,102.93,103.95,100.65,102.18,81945200,AMZN
2023-02-07,101.17,102.41,98.08,102.11,119501300,AMZN
2023-02-08,102.04,102.67,98.78,100.05,75878300,AMZN
2023-02-09,101.32,101.78,97.57,98.24,64622500,AMZN
2023-02-10,97.56,98.82,96.23,97.61,52740100,AMZN
2023-02-13,97.85,99.68,96.91,99.54,52841500,AMZN
2023-02-14,98.41,100.92,97.52,99.7,56202900,AMZN
2023-02-15,99.09,101.17,98.45,101.16,47957600,AMZN
2023-02-16,99.21,100.63,98.1,98.15,56339200,AMZN
2023-02-17,97.8,97.94,95.65,97.2,60029400,AMZN
2023-02-21,95.34,95.61,94.27,94.58,56580400,AMZN
2023-02-22,95.1,97.01,94.8,95.79,59534100,AMZN
2023-02-23,96.12,96.43,93.67,95.82,48467000,AMZN
2023-02-24,93.53,94.14,92.32,93.5,57053800,AMZN
2023-02-27,94.28,94.78,93.14,93.76,47470300,AMZN
2023-02-28,93.14,94.69,92.92,94.23,43959300,AMZN
2023-03-01,93.87,94.68,91.59,92.17,52299500,AMZN
2023-03-02,91.41,92.23,90.39,92.13,55509400,AMZN
2023-03-03,92.74,94.94,92.66,94.9,55759600,AMZN
2023-03-06,95.19,96.55,93.74,93.75,52112400,AMZN
2023-03-07,94.06,95.09,92.78,93.55,49100700,AMZN
2023-03-08,93.6,94.17,92.18,93.92,44899100,AMZN
2023-03-09,93.68,96.21,92.18,92.25,56218700,AMZN
2023-03-10,92.67,93.57,90.25,90.73,69827500,AMZN
2023-03-13,89.97,94.02,88.12,92.43,72397100,AMZN
2023-03-14,93.83,95.07,92.71,94.88,60912700,AMZN
2023-03-15,93.22,96.67,93.07,96.2,70731800,AMZN
2023-03-16,95.75,100.99,95.61,100.04,84446900,AMZN
2023-03-17,99.79,100.66,97.46,98.95,87300200,AMZN
2023-03-20,98.41,98.48,95.7,97.71,62388900,AMZN
2023-03-21,98.14,100.85,98.0,100.61,58597300,AMZN
2023-03-22,100.45,102.1,98.61,98.7,57475400,AMZN
2023-03-23,100.43,101.06,97.62,98.71,57559300,AMZN
2023-03-24,98.07,98.3,96.4,98.13,56095400,AMZN
2023-03-27,99.07,99.34,97.08,98.04,46721300,AMZN
2023-03-28,98.11,98.44,96.29,97.24,38720100,AMZN
2023-03-29,98.69,100.42,98.56,100.25,49783300,AMZN
2023-03-30,101.55,103.04,101.01,102.0,53633400,AMZN
2023-03-31,102.16,103.49,101.95,103.29,56750300,AMZN
2023-04-03,102.3,103.29,101.43,102.41,41135700,AMZN
2023-04-04,102.75,104.2,102.11,103.95,48662500,AMZN
2023-04-05,103.91,103.91,100.75,101.1,45175400,AMZN
2023-04-06,100.75,102.38,99.8,102.06,43808000,AMZN
2023-04-10,100.96,102.2,99.57,102.17,37261200,AMZN
2023-04-11,100.8,101.0,99.01,99.92,60417800,AMZN
2023-04-12,100.4,100.51,97.71,97.83,56735000,AMZN
2023-04-13,98.95,102.57,98.71,102.4,67925100,AMZN
2023-04-14,102.07,103.2,101.11,102.51,51450500,AMZN
2023-04-17,103.16,103.73,101.59,102.74,39919500,AMZN
2023-04-18,103.95,104.2,101.52,102.3,39790500,AMZN
2023-04-19,101.58,105.12,101.39,104.3,58398900,AMZN
2023-04-20,103.53,105.25,103.21,103.81,57696900,AMZN
2023-04-21,106.1,108.15,105.08,106.96,86774200,AMZN
2023-04-24,107.66,109.23,105.07,106.21,69575600,AMZN
2023-04-25,104.91,105.45,102.45,102.57,65026800,AMZN
2023-04-26,105.04,106.62,104.1,104.98,73803800,AMZN
2023-04-27,108.16,110.86,106.8,109.82,149961200,AMZN
2023-04-28,107.73,109.48,104.33,105.45,130565000,AMZN
2023-05-01,104.95,105.23,101.82,102.05,74728100,AMZN
2023-05-02,101.47,103.9,101.15,103.63,73469400,AMZN
2023-05-03,103.74,105.96,103.28,103.65,65051900,AMZN
2023-05-04,104.04,105.39,103.31,104.0,45345500,AMZN
2023-05-05,104.27,105.76,103.55,105.66,56912900,AMZN
2023-05-08,105.04,106.1,104.7,105.83,49430900,AMZN
2023-05-09,105.48,106.79,105.16,106.62,44089400,AMZN
2023-05-10,108.1,110.67,108.05,110.19,78627600,AMZN
2023-05-11,111.03,113.28,110.49,112.18,74924800,AMZN
2023-05-12,112.16,112.64,109.32,110.26,49810100,AMZN
2023-05-15,111.15,112.29,109.25,111.2,53011100,AMZN
2023-05-16,111.05,114.79,111.05,113.4,71472900,AMZN
2023-05-17,114.89,115.83,114.22,115.5,65655200,AMZN
2023-05-18,116.69,118.6,116.34,118.15,73174100,AMZN
2023-05-19,118.16,118.31,115.7,116.25,54990200,AMZN
2023-05-22,116.77,116.77,114.25,115.01,70741100,AMZN
2023-05-23,114.27,117.14,113.78,114.99,67576300,AMZN
2023-05-24,115.35,117.34,115.02,116.75,63487900,AMZN
2023-05-25,116.63,116.87,114.31,115.0,66496700,AMZN
2023-05-26,116.04,121.5,116.02,120.11,96779900,AMZN
2023-05-30,122.37,122.92,119.86,121.66,64314800,AMZN
2023-05-31,121.45,122.04,119.17,120.58,72800800,AMZN
2023-06-01,120.69,123.49,119.93,122.77,54375100,AMZN
2023-06-02,124.92,126.39,124.02,124.25,61215000,AMZN
2023-06-05,123.36,125.8,123.03,125.3,47950100,AMZN
2023-06-06,125.07,127.4,125.0,126.61,45695200,AMZN
2023-06-07,127.01,127.37,120.63,121.23,95663300,AMZN
2023-06-08,123.01,125.63,122.26,124.25,62159300,AMZN
2023-06-09,124.08,125.8,123.19,123.43,51330000,AMZN
2023-06-12,124.02,126.78,123.53,126.57,51338000,AMZN
2023-06-13,128.12,128.41,125.18,126.66,50564800,AMZN
2023-06-14,126.7,126.95,124.12,126.42,52422500,AMZN
2023-06-15,125.21,127.69,124.32,127.11,60458500,AMZN
2023-06-16,127.71,127.9,125.3,125.49,84188100,AMZN
2023-06-20,124.97,127.25,124.5,125.78,56930100,AMZN
2023-06-21,125.64,126.73,123.85,124.83,52137700,AMZN
2023-06-22,125.31,130.33,125.14,130.14999,90354600,AMZN
2023-06-23,129.11,130.84,128.28,129.33,71855200,AMZN
2023-06-26,129.33,131.49001,127.1,127.33,59989300,AMZN
2023-06-27,128.63,130.09,127.55,129.17999,46801000,AMZN
2023-06-28,128.94,131.48,128.44,129.03999,52149500,AMZN
2023-06-29,128.77,129.25999,127.26,127.9,40761000,AMZN
2023-06-30,129.47,131.25,128.95,130.36,54310500,AMZN
2023-07-03,130.82001,131.85001,130.07001,130.22,28264800,AMZN
2023-07-05,130.24001,131.39999,129.64,130.38,35895400,AMZN
2023-07-06,128.25,128.73,127.37,128.36,40639900,AMZN
2023-07-07,128.59,130.97,128.13,129.78,41928700,AMZN
2023-07-10,129.07001,129.28,125.92,127.13,61889300,AMZN
2023-07-11,127.75,129.77,127.35,128.78,49951500,AMZN
2023-07-12,130.31,131.25999,128.83,130.8,54022800,AMZN
2023-07-13,134.03999,134.67,132.71001,134.3,61170900,AMZN
2023-07-14,134.06,136.64999,134.06,134.67999,54388100,AMZN
2023-07-17,134.56,135.62,133.21001,133.56,48450200,AMZN
2023-07-18,132.71001,133.86,131.35001,132.83,54969100,AMZN
2023-07-19,133.39,135.99001,132.53,135.36,54531000,AMZN
2023-07-20,134.07001,134.78999,129.33,129.96001,59820600,AMZN
2023-07-21,131.34,131.37,128.42,130.0,133265000,AMZN
2023-07-24,130.31,131.66,128.35001,128.8,45591100,AMZN
2023-07-25,129.31,129.58,128.53,129.13,39236700,AMZN
2023-07-26,126.51,129.08,126.11,128.14999,53910100,AMZN
2023-07-27,131.0,132.63,127.79,128.25,52610700,AMZN
2023-07-28,129.69,133.00999,129.33,132.21001,46317400,AMZN
2023-07-31,133.2,133.87,132.38,133.67999,41901500,AMZN
2023-08-01,133.55,133.69,131.62,131.69,42098500,AMZN
2023-08-02,130.14999,130.23,126.82,128.21001,51027600,AMZN
2023-08-03,127.48,129.84,126.41,128.91,88585200,AMZN
2023-08-04,141.06,143.63,139.32001,139.57001,152938700,AMZN
2023-08-07,140.99001,142.53999,138.95,142.22,71213100,AMZN
2023-08-08,140.62,140.84,138.42,139.94,51710500,AMZN
2023-08-09,139.97,140.32001,137.10001,137.85001,50017300,AMZN
2023-08-10,139.07001,140.41,137.49001,138.56,58928400,AMZN
2023-08-11,137.39999,139.33,137.0,138.41,42832100,AMZN
2023-08-14,138.3,140.59,137.75,140.57001,47148700,AMZN
2023-08-15,140.05,141.28,137.23,137.67,42781500,AMZN
2023-08-16,137.19,137.27,135.00999,135.07001,41675900,AMZN
2023-08-17,135.46001,136.09,133.53,133.98,48354100,AMZN
2023-08-18,131.62,134.07001,131.14999,133.22,48469400,AMZN
2023-08-21,133.74001,135.19,132.71001,134.67999,41442500,AMZN
2023-08-22,135.08,135.64999,133.73,134.25,32935100,AMZN
2023-08-23,134.5,135.95,133.22,135.52,42801000,AMZN
2023-08-24,136.39999,136.78,131.83,131.84,43646300,AMZN
2023-08-25,132.47,133.87,130.58,133.25999,44147500,AMZN
2023-08-28,133.78,133.95,131.85001,133.14,34108400,AMZN
2023-08-29,133.38,135.14,133.25,134.91,38646100,AMZN
2023-08-30,134.92999,135.67999,133.92,135.07001,36137000,AMZN
2023-08-31,135.06,138.78999,135.0,138.00999,58781300,AMZN
2023-09-01,139.46001,139.96001,136.88,138.12,40948300,AMZN
2023-09-05,137.73,137.8,135.82001,137.27,40636700,AMZN
2023-09-06,136.32001,137.45,134.61,135.36,41785500,AMZN
2023-09-07,133.89999,138.03,133.16,137.85001,48498900,AMZN
2023-09-08,136.86,138.85001,136.75,138.23,38348200,AMZN
2023-09-11,138.75,143.62,138.64,143.10001,56764500,AMZN
2023-09-12,142.32001,143.0,140.61,141.23,42668500,AMZN
2023-09-13,140.95,144.98,140.87,144.85001,60465200,AMZN
2023-09-14,145.08,145.86,142.95,144.72,64033600,AMZN
2023-09-15,142.69,143.57001,140.09,140.39,102861700,AMZN
2023-09-18,140.48,141.75,139.22,139.98,42823500,AMZN
2023-09-19,138.7,138.84,135.56,137.63,61482500,AMZN
2023-09-20,138.55,139.37,135.2,135.28999,46263700,AMZN
2023-09-21,131.94,132.24001,129.31,129.33,70234800,AMZN
2023-09-22,131.11,132.03,128.52,129.12,59904300,AMZN
2023-09-25,129.36,131.78,128.77,131.27,46017800,AMZN
2023-09-26,130.12,130.39,125.28,125.98,73048200,AMZN
2023-09-27,125.76,127.48,124.13,125.98,66553400,AMZN
2023-09-28,124.04,126.58,123.04,125.98,54555000,AMZN
2023-09-29,128.2,129.14999,126.32,127.12,62377600,AMZN
2023-10-02,127.28,130.47,126.54,129.46001,48029700,AMZN
2023-10-03,128.06,128.52,124.25,124.72,51565000,AMZN
2023-10-04,126.06,127.36,125.68,127.0,44203900,AMZN
2023-10-05,126.71,126.73,124.33,125.96,39660600,AMZN
2023-10-06,124.16,128.45,124.13,127.96,46795900,AMZN
2023-10-09,126.22,128.78999,124.76,128.25999,38773700,AMZN
2023-10-10,128.82001,130.74001,128.05,129.48,42178600,AMZN
2023-10-11,129.74001,132.05,129.61,131.83,40741800,AMZN
2023-10-12,132.17,134.48,131.23,132.33,55528600,AMZN
2023-10-13,132.98,133.31,128.95,129.78999,45786600,AMZN
2023-10-16,130.69,133.07001,130.42999,132.55,42832900,AMZN
2023-10-17,130.39,132.58,128.71001,131.47,49344600,AMZN
2023-10-18,129.89999,130.67,127.51,128.13,42699500,AMZN
2023-10-19,130.57001,132.24001,127.47,128.39999,60961400,AMZN
2023-10-20,128.05,128.17,124.97,125.17,56343300,AMZN
2023-10-23,124.63,127.88,123.98,126.56,48260000,AMZN
2023-10-24,127.74,128.8,126.34,128.56,46477400,AMZN
2023-10-25,126.04,126.34,120.79,121.39,74577500,AMZN
2023-10-26,120.63,121.64,118.35,119.57,100419500,AMZN
2023-10-27,126.2,130.02,125.52,127.74,125309300,AMZN
2023-10-30,129.72,133.0,128.56,132.71001,72485500,AMZN
2023-10-31,132.75,133.57001,131.71001,133.09,51589400,AMZN
2023-11-01,133.96001,137.35001,133.71001,137.0,61529400,AMZN
2023-11-02,138.73,138.81,136.47,138.07001,52236700,AMZN
2023-11-03,138.99001,139.49001,137.45,138.60001,44007200,AMZN
2023-11-06,138.75999,140.73,138.36,139.74001,44970400,AMZN
2023-11-07,140.55,143.37,140.5,142.71001,53553500,AMZN
2023-11-08,142.97,143.12,141.22,142.08,44521700,AMZN
2023-11-09,142.02,142.64999,139.84,140.60001,36235400,AMZN
2023-11-10,140.46001,143.64999,139.91,143.56,49287800,AMZN
2023-11-13,142.08,143.23,140.67,142.59,35680600,AMZN
2023-11-14,145.0,147.25999,144.67999,145.8,56674600,AMZN
2023-11-15,147.06,147.28999,142.59,143.2,63875700,AMZN
2023-11-16,140.91,143.32001,139.52,142.83,49653500,AMZN
2023-11-17,142.66,145.23,142.53999,145.17999,49636700,AMZN
2023-11-20,145.13,146.63,144.73,146.13,41951200,AMZN
2023-11-21,143.91,144.05,141.5,143.89999,71226000,AMZN
2023-11-22,144.57001,147.74001,144.57001,146.71001,45669100,AMZN
2023-11-24,146.7,147.2,145.32001,146.74001,22378400,AMZN
2023-11-27,147.53,149.25999,146.88,147.73,53762400,AMZN
2023-11-28,146.98,147.60001,145.53,147.03,42711700,AMZN
2023-11-29,147.85001,148.53999,145.97,146.32001,40610900,AMZN
2023-11-30,144.75999,146.92999,144.33,146.09,65814000,AMZN
2023-12-01,146.0,147.25,145.55,147.03,39924600,AMZN
2023-12-04,145.25,145.35001,142.81,144.84,48294200,AMZN
2023-12-05,143.55,148.57001,143.13,146.88,46822400,AMZN
2023-12-06,147.58,147.85001,144.28,144.52,39679000,AMZN
2023-12-07,146.14999,147.92,145.34,146.88,52352800,AMZN
2023-12-08,145.48,147.84,145.39999,147.42,41858000,AMZN
2023-12-11,145.66,146.19,143.64,145.89,50907300,AMZN
2023-12-12,145.52,147.5,145.3,147.48,44944300,AMZN
2023-12-13,148.12,149.46001,146.82001,148.84,52766200,AMZN
2023-12-14,149.92999,150.53999,145.52,147.42,58400800,AMZN
2023-12-15,148.38,150.57001,147.88,149.97,110039100,AMZN
2023-12-18,150.56,154.85001,150.05,154.07001,62512800,AMZN
2023-12-19,154.39999,155.12,152.69,153.78999,43171300,AMZN
2023-12-20,152.89999,155.63,151.56,152.12,50322100,AMZN
2023-12-21,153.3,153.97,152.10001,153.84,36305700,AMZN
2023-12-22,153.77,154.35001,152.71001,153.42,29480100,AMZN
2023-12-26,153.56,153.98,153.03,153.41,25067200,AMZN
2023-12-27,153.56,154.78,153.12,153.34,31434700,AMZN
2023-12-28,153.72,154.08,152.95,153.38,27057000,AMZN
2023-12-29,153.10001,153.89,151.03,151.94,39789000,AMZN
2024-01-02,151.53999,152.38,148.39,149.92999,47339400,AMZN
2024-01-03,149.2,151.05,148.33,148.47,49425500,AMZN
2024-01-04,145.59,147.38,144.05,144.57001,56039800,AMZN
2024-01-05,144.69,146.59,144.53,145.24001,45124800,AMZN
2024-01-08,146.74001,149.39999,146.14999,149.10001,46757100,AMZN
2024-01-09,148.33,151.71001,148.21001,151.37,43812600,AMZN
2024-01-10,152.06,154.42,151.88,153.73,44421800,AMZN
2024-01-11,155.03999,157.17,153.12,155.17999,49072700,AMZN
2024-01-12,155.39,156.2,154.00999,154.62,40460300,AMZN
2024-01-16,153.53,154.99001,152.14999,153.16,41384600,AMZN
2024-01-17,151.49001,152.14999,149.91,151.71001,34953400,AMZN
2024-01-18,152.77,153.78,151.82001,153.5,37850200,AMZN
2024-01-19,153.83,155.75999,152.74001,155.34,51033700,AMZN
2024-01-22,156.89,157.05,153.89999,154.78,43687500,AMZN
2024-01-23,154.85001,156.21001,153.92999,156.02,37986000,AMZN
2024-01-24,157.8,158.50999,156.48,156.87,48547300,AMZN
2024-01-25,156.95,158.50999,154.55,157.75,43638600,AMZN
2024-01-26,158.42,160.72,157.91,159.12,51047400,AMZN
2024-01-29,159.34,161.28999,158.89999,161.25999,45270400,AMZN
2024-01-30,160.7,161.73,158.49001,159.0,45207400,AMZN
2024-01-31,157.0,159.00999,154.81,155.2,50284400,AMZN
2024-02-01,155.87,159.75999,155.62,159.28,76542400,AMZN
2024-02-02,169.19,172.5,167.33,171.81,117154900,AMZN
2024-02-05,170.2,170.55,167.7,170.31,55081300,AMZN
2024-02-06,169.39,170.71001,167.64999,169.14999,42505500,AMZN
2024-02-07,169.48,170.88,168.94,170.53,47174100,AMZN
2024-02-08,169.64999,171.42999,168.88,169.84,42316500,AMZN
2024-02-09,170.89999,175.0,170.58,174.45,56986000,AMZN
2024-02-12,174.8,175.39,171.53999,172.34,51050400,AMZN
2024-02-13,167.73,170.95,165.75,168.64,56345100,AMZN
2024-02-14,169.21001,171.21001,168.28,170.98,42815500,AMZN
2024-02-15,170.58,171.17,167.59,169.8,49855200,AMZN
2024-02-16,168.74001,170.42,167.17,169.50999,48074600,AMZN
2024-02-20,167.83,168.71001,165.74001,167.08,41980300,AMZN
2024-02-21,168.94,170.23,167.14,168.59,44575600,AMZN
2024-02-22,173.10001,174.8,171.77,174.58,55392400,AMZN
2024-02-23,174.28,175.75,173.7,174.99001,59715200,AMZN
2024-02-26,175.7,176.37,174.25999,174.73,44368600,AMZN
2024-02-27,174.08,174.62,172.86,173.53999,31141700,AMZN
2024-02-28,172.44,174.05,172.27,173.16,28180500,AMZN
2024-02-29,173.00999,177.22,172.85001,176.75999,53805400,AMZN
2024-03-01,176.75,178.73,176.07001,178.22,31956200,AMZN
2024-03-04,177.53,180.14,177.49001,177.58,37381500,AMZN
2024-03-05,176.92999,176.92999,173.3,174.12,37228300,AMZN
2024-03-06,175.53999,176.46001,173.25999,173.50999,32090900,AMZN
2024-03-07,174.83,177.99001,173.72,176.82001,34063300,AMZN
2024-03-08,176.44,178.78999,174.33,175.35001,37853500,AMZN
2024-03-11,174.31,174.47,171.47,171.96001,28484800,AMZN
2024-03-12,173.5,176.75999,171.98,175.39,36610600,AMZN
2024-03-13,175.89999,177.62,175.55,176.56,30772600,AMZN
2024-03-14,177.69,179.53,176.47,178.75,43705800,AMZN
2024-03-15,176.64,177.92999,173.89999,174.42,72115500,AMZN
2024-03-18,175.8,176.69,174.28,174.48,31250700,AMZN
2024-03-19,174.22,176.09,173.52,175.89999,26880900,AMZN
2024-03-20,176.14,178.53,174.64,178.14999,29947200,AMZN
2024-03-21,179.99001,181.42,178.14999,178.14999,32824300,AMZN
2024-03-22,177.75,179.25999,176.75,178.87,27964100,AMZN
2024-03-25,178.00999,180.99001,177.24001,179.71001,29815500,AMZN
2024-03-26,180.14999,180.45,177.95,178.3,29659000,AMZN
2024-03-27,179.88,180.0,177.31,179.83,33272600,AMZN
2024-03-28,180.17,181.7,179.25999,180.38,38051600,AMZN
2024-04-01,180.78999,183.0,179.95,180.97,29174500,AMZN
2024-04-02,179.07001,180.78999,178.38,180.69,32611500,AMZN
2024-04-03,179.89999,182.87,179.8,182.41,31046600,AMZN
2024-04-04,184.0,185.10001,180.0,180.0,41624300,AMZN
2024-04-05,182.38,186.27,181.97,185.07001,42335200,AMZN
2024-04-08,186.89999,187.28999,184.81,185.19,39221300,AMZN
2024-04-09,187.24001,187.34,184.2,185.67,36546900,AMZN
2024-04-10,182.77,186.27,182.67,185.95,35879200,AMZN
2024-04-11,186.74001,189.77,185.50999,189.05,40020700,AMZN
2024-04-12,187.72,188.38,185.08,186.13,38554300,AMZN
2024-04-15,187.42999,188.69,183.0,183.62,48052400,AMZN
2024-04-16,183.27,184.83,182.25999,183.32001,32891300,AMZN
2024-04-17,184.31,184.57001,179.82001,181.28,31359700,AMZN
2024-04-18,181.47,182.39,178.64999,179.22,30723800,AMZN
2024-04-19,178.74001,179.0,173.44,174.63,55950000,AMZN
2024-04-22,176.94,178.87,174.56,177.23,37924900,AMZN
2024-04-23,178.08,179.92999,175.98,179.53999,37046500,AMZN
2024-04-24,179.94,180.32001,176.17999,176.59,34185100,AMZN
2024-04-25,169.67999,173.92,166.32001,173.67,49249400,AMZN
2024-04-26,177.8,180.82001,176.13,179.62,43919800,AMZN
2024-04-29,182.75,183.53,179.39,180.96001,54063900,AMZN
2024-04-30,181.09,182.99001,174.8,175.0,94639800,AMZN
2024-05-01,181.64,185.14999,176.56,179.0,94645100,AMZN
2024-05-02,180.85001,185.10001,179.91,184.72,54303500,AMZN
2024-05-03,186.99001,187.87,185.42,186.21001,39172000,AMZN
2024-05-06,186.28,188.75,184.8,188.7,34725300,AMZN
2024-05-07,188.92,189.94,187.31,188.75999,34048900,AMZN
2024-05-08,187.44,188.42999,186.39,188.0,26136400,AMZN
2024-05-09,188.88,191.7,187.44,189.5,43368400,AMZN
2024-05-10,189.16,189.89,186.92999,187.48,34141800,AMZN
2024-05-13,188.0,188.31,185.36,186.57001,24898600,AMZN
2024-05-14,183.82001,187.72,183.45,187.07001,38698200,AMZN
2024-05-15,185.97,186.72,182.73,185.99001,75459900,AMZN
2024-05-16,185.60001,187.31,183.46001,183.63,38834500,AMZN
2024-05-17,183.75999,185.3,183.35001,184.7,33175700,AMZN
2024-05-20,184.34,186.67,183.28,183.53999,30511800,AMZN
2024-05-21,182.3,183.25999,180.75,183.14999,50839100,AMZN
2024-05-22,183.88,185.22,181.97,183.13,28148800,AMZN
2024-05-23,183.66,184.75999,180.08,181.05,33670200,AMZN
2024-05-24,181.64999,182.44,180.3,180.75,27434100,AMZN
2024-05-28,179.92999,182.24001,179.49001,182.14999,29927000,AMZN
2024-05-29,181.7,184.08,181.55,182.02,32009300,AMZN
2024-05-30,181.31,181.34,178.36,179.32001,29249200,AMZN
2024-05-31,178.3,179.21001,173.87,176.44,58903900,AMZN
2024-06-03,177.7,178.7,175.92,178.34,30786600,AMZN
2024-06-04,177.64,179.82001,176.44,179.34,27198400,AMZN
2024-06-05,180.10001,181.5,178.75,181.28,32116400,AMZN
2024-06-06,181.75,185.0,181.49001,185.0,31371200,AMZN
2024-06-07,184.89999,186.28999,183.36,184.3,28021500,AMZN
2024-06-10,184.07001,187.23,183.78999,187.06,34494500,AMZN
2024-06-11,187.06,187.77,184.53999,187.23,27265100,AMZN
2024-06-12,188.02,188.35001,185.42999,186.89,33984200,AMZN
2024-06-13,186.09,187.67,182.67,183.83,39721500,AMZN
2024-06-14,183.08,183.72,182.23,183.66,25456400,AMZN
2024-06-17,182.52,185.0,181.22,184.06,35601900,AMZN
2024-06-18,183.74001,184.28999,181.42999,182.81,36659200,AMZN
2024-06-20,182.91,186.50999,182.72,186.10001,44726800,AMZN
2024-06-21,187.8,189.28,185.86,189.08,72931800,AMZN
2024-06-24,189.33,191.0,185.33,185.57001,50610400,AMZN
2024-06-25,186.81,188.84,185.42,186.34,45898500,AMZN
2024-06-26,186.92,194.8,186.25999,193.61,65103900,AMZN
2024-06-27,195.00999,199.84,194.2,197.85001,74397500,AMZN
2024-06-28,197.73,198.85001,192.5,193.25,76930200,AMZN
2024-07-01,193.49001,198.3,192.82001,197.2,41192000,AMZN
2024-07-02,197.28,200.42999,195.92999,200.0,45600000,AMZN
2024-07-03,199.94,200.03,196.75999,197.59,31597900,AMZN
2024-07-05,198.64999,200.55,198.17,200.0,39858900,AMZN
2024-07-08,200.03999,201.2,197.96001,199.28999,34767300,AMZN
2024-07-09,199.35001,200.57001,199.045,199.34,30396890,AMZN
2022-07-13,111.701,114.196,111.2015,111.3535,43722000,GOOGL
2022-07-14,110.2105,111.093,108.373,110.3675,37004000,GOOGL
2022-07-15,112.0005,113.1405,110.9,111.7775,46770000,GOOGL
2022-07-18,112.64,113.68,108.37,109.03,43164600,GOOGL
2022-07-19,110.85,114.02,109.56,113.81,36530900,GOOGL
2022-07-20,113.17,115.4,112.48,113.9,35600400,GOOGL
2022-07-21,114.28,114.55,111.11,114.34,32676200,GOOGL
2022-07-22,111.0,112.34,106.5,107.9,48901200,GOOGL
2022-07-25,108.41,109.87,106.3,107.51,34690900,GOOGL
2022-07-26,106.6,107.2,104.07,105.02,47991000,GOOGL
2022-07-27,109.26,113.91,108.01,113.06,59858500,GOOGL
2022-07-28,112.37,114.34,111.46,114.22,32816600,GOOGL
2022-07-29,113.08,116.71,113.06,116.32,37223400,GOOGL
2022-08-01,115.3,116.72,114.34,114.86,26034300,GOOGL
2022-08-02,114.0,116.35,113.72,115.13,20236000,GOOGL
2022-08-03,115.71,118.62,115.48,118.08,28499000,GOOGL
2022-08-04,117.48,118.78,116.89,118.19,21602900,GOOGL
2022-08-05,116.23,118.11,116.0,117.47,19159500,GOOGL
2022-08-08,118.39,120.15,116.88,117.3,19138300,GOOGL
2022-08-09,117.14,117.32,115.71,116.63,19086500,GOOGL
2022-08-10,118.78,120.92,118.41,119.7,30930400,GOOGL
2022-08-11,121.28,121.49,118.56,118.84,24293700,GOOGL
2022-08-12,120.26,121.68,119.46,121.68,19096300,GOOGL
2022-08-15,121.13,122.3,120.61,122.08,19494800,GOOGL
2022-08-16,121.52,122.43,120.64,121.7,19041200,GOOGL
2022-08-17,120.12,121.29,119.38,119.55,22847000,GOOGL
2022-08-18,119.43,120.82,118.72,120.17,17987700,GOOGL
2022-08-19,119.06,119.15,116.76,117.21,21809500,GOOGL
2022-08-22,115.2,115.63,113.85,114.24,21456600,GOOGL
2022-08-23,113.48,115.01,113.43,113.86,15870400,GOOGL
2022-08-24,113.5,114.78,112.87,113.69,17734600,GOOGL
2022-08-25,114.24,116.72,114.11,116.65,16956800,GOOGL
2022-08-26,114.72,115.12,110.19,110.34,37245700,GOOGL
2022-08-29,109.99,110.95,108.8,109.42,21191200,GOOGL
2022-08-30,110.17,110.5,107.8,108.94,27513300,GOOGL
2022-08-31,110.65,110.85,108.13,108.22,28627000,GOOGL
2022-09-01,108.28,110.45,107.36,109.74,28360900,GOOGL
2022-09-02,110.59,110.74,107.26,107.85,24160700,GOOGL
2022-09-06,107.3,108.03,105.78,106.81,25068300,GOOGL
2022-09-07,107.06,109.98,106.9,109.45,23167000,GOOGL
2022-09-08,108.04,109.6,107.16,108.38,24238300,GOOGL
2022-09-09,109.07,110.99,109.02,110.65,23197700,GOOGL
2022-09-12,110.99,111.62,109.93,110.86,22966800,GOOGL
2022-09-13,107.8,108.3,104.09,104.32,38172900,GOOGL
2022-09-14,104.57,105.28,103.66,105.0,26395100,GOOGL
2022-09-15,104.03,105.27,102.35,102.91,34188300,GOOGL
2022-09-16,102.07,103.13,100.94,102.8,42797200,GOOGL
